Name~Age~SS~IN~FL~ST~RC~Aggr.~Career Titles~Career Wins~Career Top 5's~Career Top 10's~Career Races~~
Dylan Lupton~9~-17~-14~-20~-18~-21~0~0~0~0~0~0~
Codie Rohrbaugh~9~-18~-16~-19~-18~-16~0~0~0~0~0~0~
Kevin Donahue~9~-25~-23~-25~-25~-25~0~0~0~0~0~0~
Alex Labbe~10~25~22~27~23~22~0~0~0~0~0~0~
Kyle Larson~10~13~14~11~12~14~0~0~0~0~0~0~
Alex Bowman~10~19~20~12~9~7~0~0~0~0~0~0~
Chris Buescher~10~7~8~11~9~5~0~0~0~0~0~0~
Ross Chastain~10~7~3~6~8~4~0~0~0~0~0~0~
Timmy Hill~10~5~5~4~2~1~0~0~0~0~0~0~
Max Gresham~10~3~-1~5~3~6~0~0~0~0~0~0~
Brett Moffitt~10~2~5~4~3~-1~0~0~0~0~0~0~
Ryan Reed~10~2~1~4~-2~-2~0~0~0~0~0~0~
Jeb Burton~10~1~2~3~-3~-2~0~0~0~0~0~0~
Josh Williams~10~-9~-9~-7~-9~-11~0~0~0~0~0~0~
Joey Gase~10~-11~-15~-11~-13~-7~0~0~0~0~0~0~
Gary Klutt~10~-16~-12~-15~-20~-17~0~0~0~0~0~0~
Bobby Kennedy~10~-17~-17~-13~-21~-21~0~0~0~0~0~0~
Matt Martin~11~19~20~21~19~15~0~0~0~0~0~0~
Johanna Long~11~-18~-19~-20~-16~-20~0~0~0~0~0~0~
Michael Self~11~14~10~12~16~10~0~0~0~0~0~0~
Matt DiBenedetto~11~23~25~21~23~23~0~0~0~0~0~0~
Rico Abreu~11~13~14~16~17~17~0~0~0~0~0~0~
Ty Dillon~11~10~12~12~14~7~0~0~0~0~0~0~
Daniel Suarez~11~6~5~3~8~7~0~0~0~0~0~0~
Corey LaJoie~11~4~8~1~4~4~0~0~0~0~0~0~
Alex Kennedy~11~0~-4~-4~0~2~0~0~0~0~0~0~
Ryan Truex~11~-1~3~0~3~3~0~0~0~0~0~0~
Alon Day~11~-4~-8~-1~-7~-6~0~0~0~0~0~0~
Garrett Smithley~11~-4~-8~-1~-2~-7~0~0~0~0~0~0~
Korbin Forrister~11~-4~-5~-5~-5~0~0~0~0~0~0~0~
Kyle Fowler~11~-10~-10~-8~-6~-14~0~0~0~0~0~0~
Trevor Bayne~12~23~25~22~20~19~0~0~0~0~0~0~
Ben Kennedy~12~16~15~20~19~13~0~0~0~0~0~0~
Daniel Hemric~12~16~17~13~13~12~0~0~0~0~0~0~
Brennan Poole~12~13~13~15~9~12~0~0~0~0~0~0~
Dakoda Armstrong~12~12~15~8~8~11~0~0~0~0~0~0~
Jordan Anderson~12~10~12~9~13~12~0~0~0~0~0~0~
Ross Kenseth~12~17~20~14~18~9~0~0~0~0~0~0~
Cole Whitt~12~25~16~11~19~8~0~0~0~0~0~0~
Ray Black, Jr.~12~1~4~0~3~0~0~0~0~0~0~0~
Joey Logano~13~35~31~35~33~37~0~0~0~0~0~0~
Austin Dillon~13~28~30~32~28~27~0~0~0~0~0~0~
James Buescher~13~23~20~24~22~26~0~0~0~0~0~0~
Joey Coulter~13~23~26~20~22~19~0~0~0~0~0~0~
Ryan Preece~13~21~17~20~23~24~0~0~0~0~0~0~
Landon Cassill~13~18~21~14~21~14~0~0~0~0~0~0~
Tyler Young~13~10~9~13~9~6~0~0~0~0~0~0~
Brad Coleman~13~32~31~30~32~33~0~0~0~0~0~0~
John Wes Townley~13~9~5~9~6~11~0~0~0~0~0~0~
Paulie Harraka~13~4~5~1~4~6~0~0~0~0~0~0~
Ryan Ellis~13~3~2~-1~3~3~0~0~0~0~0~0~
Parker Kligerman~13~0~-2~2~-3~-2~0~0~0~0~0~0~
Paulie Harraka~14~25~28~21~23~27~0~0~0~0~0~0~
Jeffrey Earnhardt~14~18~15~17~15~21~0~0~0~0~0~0~
Spencer Gallagher~14~17~20~13~13~14~0~0~0~0~0~0~
Kevin Swindell~14~12~13~15~8~14~0~0~0~0~0~0~
Justin Boston~14~7~9~3~8~6~0~0~0~0~0~0~
Ricky Stenhouse, Jr.~15~43~39~47~42~47~0~0~0~0~0~0~
Brian Scott~15~24~22~21~20~26~0~0~0~0~0~0~
Steve Wallace~15~24~20~23~26~23~0~0~0~0~0~0~
Will Kimmel~15~24~22~20~28~27~0~0~0~0~0~0~
Dexter Bean~15~20~18~19~20~16~0~0~0~0~0~0~
Colin Braun~15~13~13~9~15~12~0~0~0~0~0~0~
Michael McDowell~16~47~44~44~48~44~0~0~0~0~0~0~
Stephen Leicht~16~39~42~43~37~39~0~0~0~0~0~0~
Ryan Sieg~16~37~33~34~34~40~0~0~0~0~0~0~
Andrew Ranger~16~32~36~35~36~34~0~0~0~0~0~0~
Andy Seuss~16~27~29~25~31~31~0~0~0~0~0~0~
Tommy Joe Martins~16~27~27~27~27~29~0~0~0~0~0~0~
Billy Johnson~16~22~24~25~20~26~0~0~0~0~0~0~
Jesse Iwuji~16~11~9~13~13~11~0~0~0~0~0~0~
Bryan Silas~16~8~7~8~7~9~0~0~0~0~0~0~
David Ragan~17~54~50~52~53~52~0~0~0~0~0~0~
Justin Allgaier~17~43~40~42~44~46~0~0~0~0~0~0~
Blake Koch~17~40~39~44~37~38~0~0~0~0~0~0~
Michael Annett~17~38~38~40~36~41~0~0~0~0~0~0~
Kyle Krisiloff~17~20~22~24~17~20~0~0~0~0~0~0~
Shelby Howard~17~5~5~4~7~6~0~0~0~0~0~0~
Kyle Busch~18~64~63~63~65~63~0~0~0~0~0~0~
Grant Enfinger~18~47~46~45~45~45~0~0~0~0~0~0~
Nelson Piquet, Jr.~18~30~26~32~33~28~0~0~0~0~0~0~
Cale Gale~18~26~26~25~25~25~0~0~0~0~0~0~
Reed Sorenson~18~46~49~47~46~44~0~0~0~0~0~0~
Blake Bjorklund~18~19~16~15~18~17~0~0~0~0~0~0~
Wendell Chavous~18~12~16~13~13~10~0~0~0~0~0~0~
Aric Almirola~19~69~67~67~73~72~0~0~0~0~0~0~
Brad Keselowski~19~66~65~68~69~64~0~0~0~0~0~0~
Brian Vickers~19~61~65~62~62~59~0~0~0~0~0~0~
Clay Greenfield~19~51~48~53~47~48~0~0~0~0~0~0~
Regan Smith~19~46~45~45~42~43~0~0~0~0~0~0~
Angela Ruch~19~45~46~41~46~47~0~0~0~0~0~0~
Jeremy Clements~19~44~43~47~42~40~0~0~0~0~0~0~
Chase Montgomery~19~38~37~34~35~41~0~0~0~0~0~0~
Chad McCumbee~19~36~40~37~38~39~0~0~0~0~0~0~
Kelly Bires~19~32~33~33~31~36~0~0~0~0~0~0~
Kraig Kinser~19~12~9~16~10~8~0~0~0~0~0~0~
J.C. Stout~19~6~4~6~4~6~0~0~0~0~0~0~
Stephen Rhodes~19~5~4~2~6~5~0~0~0~0~0~0~
Scott Speed~20~54~58~57~53~50~0~0~0~0~0~0~
Brandon Whitt~20~51~50~55~49~51~0~0~0~0~0~0~
Stewart Friesen~20~50~47~52~51~50~0~0~0~0~0~0~
B.J. McLeod~20~49~45~48~46~45~0~0~0~0~0~0~
Josh Wise~20~43~47~46~40~47~0~0~0~0~0~0~
Boston Reid~20~19~18~21~16~21~0~0~0~0~0~0~
Miguel Paludo~20~13~10~10~17~11~0~0~0~0~0~0~
Travis Pastrana~20~13~11~15~12~10~0~0~0~0~0~0~
Shane Hmiel~21~69~71~65~65~69~0~0~0~0~0~0~
A.J. Allmendinger~21~63~64~60~60~64~0~0~0~0~0~0~
Danica Patrick~21~63~66~59~61~67~0~0~0~0~0~0~
Brian Keselowski~21~57~56~61~59~54~0~0~0~0~0~0~
Erik Darnell~21~53~57~52~57~52~0~0~0~0~0~0~
Jon Wood~21~51~54~54~52~54~0~0~0~0~0~0~
Robert Richardson, Jr.~21~51~50~51~52~48~0~0~0~0~0~0~
Patrick Long~21~46~50~44~45~46~0~0~0~0~0~0~
David Mayhew~21~40~44~40~36~44~0~0~0~0~0~0~
Shane Sieg~21~30~31~34~33~34~0~0~0~0~0~0~
Justin Ashburn~21~10~11~10~9~11~0~0~0~0~0~0~
Blake Feese~21~7~4~8~10~5~0~0~0~0~0~0~
Clint Bowyer~22~80~76~78~82~77~0~0~0~0~0~0~
Denny Hamlin~22~80~81~77~81~81~0~0~0~0~0~0~
Stuart Kirby~22~66~63~69~69~68~0~0~0~0~0~0~
Steadman Marlin~22~64~68~68~60~67~0~0~0~0~0~0~
Justin Labonte~22~63~60~65~65~65~0~0~0~0~0~0~
Justin Marks~22~53~52~57~54~51~0~0~0~0~0~0~
Eddie MacDonald~22~52~49~55~56~52~0~0~0~0~0~0~
T.J. Bell~22~44~48~46~45~41~0~0~0~0~0~0~
Erin Crocker~22~41~43~42~37~45~0~0~0~0~0~0~
Scott Lagasse, Jr.~22~28~24~29~28~30~0~0~0~0~0~0~
Martin Truex, Jr.~23~77~81~80~76~74~0~0~0~0~0~0~
Sam Hornish, Jr.~23~67~68~67~71~63~0~0~0~0~0~0~
Kevin Conway~23~64~66~60~62~67~0~0~0~0~0~0~
Timothy Peters~23~63~64~60~64~61~0~0~0~0~0~0~
Chad Blount~23~57~58~56~58~54~0~0~0~0~0~0~
Brian Rose~23~31~28~30~31~33~0~0~0~0~0~0~
Ricky Carmichael~23~21~23~19~17~20~0~0~0~0~0~0~
German Quiroga~23~14~16~11~11~13~0~0~0~0~0~0~
Jeff Streeter~23~5~1~2~2~3~0~0~0~0~0~0~
Todd Kluever~24~70~69~68~66~70~0~0~0~0~0~0~
Jason Small~24~65~68~66~63~62~0~0~0~0~0~0~
Jason White~24~65~67~61~68~62~0~0~0~0~0~0~
Eric McClure~24~62~63~59~59~59~0~0~0~0~0~0~
Mattias Ekstrom~24~54~57~53~52~52~0~0~0~0~0~0~
Ronnie Hornaday~24~52~52~56~53~50~0~0~0~0~0~0~
Jason Rudd~24~42~39~46~42~40~0~0~0~0~0~0~
Jody Lavender~24~23~27~21~23~22~0~0~0~0~0~0~
Kevin Hamlin~24~12~15~13~13~8~0~0~0~0~0~0~
Johnny Sauter~25~75~77~77~79~76~0~0~0~0~0~0~
Kevin Grubb~25~69~68~70~71~68~0~0~0~0~0~0~
D.J. Kennington~25~68~66~70~69~68~0~0~0~0~0~0~
Barry Bodine~25~61~65~57~59~60~0~0~0~0~0~0~
Tommy Regan~25~61~59~61~58~64~0~0~0~0~0~0~
Brandon Ash~25~59~59~59~58~59~0~0~0~0~0~0~
Kevin Grubb~25~47~46~45~48~48~0~0~0~0~0~0~
Damon Lusk~25~32~30~34~32~33~0~0~0~0~0~0~
Mark McFarland~25~6~2~9~4~2~0~0~0~0~0~0~
J.J. Yeley~26~67~66~68~70~69~0~0~0~0~0~0~
Austin Cameron~26~62~66~63~61~66~0~0~0~0~0~0~
David Stremme~26~61~62~58~65~58~0~0~0~0~0~0~
Owen Kelly~26~57~55~59~61~61~0~0~0~0~0~0~
Juan Pablo Montoya~27~82~79~79~84~84~0~0~0~0~0~0~
Brendan Gaughan~27~81~78~77~85~80~0~0~0~0~0~0~
Matt Crafton~27~77~76~81~74~78~0~0~0~0~0~0~
David Gilliland~27~76~80~72~79~76~0~0~0~0~0~0~
Travis Kvapil~27~74~70~73~74~76~0~0~0~0~0~0~
Marcos Ambrose~27~73~71~70~77~77~0~0~0~0~0~0~
Victor Gonzalez, Jr.~27~61~63~58~57~60~0~0~0~0~0~0~
Jason Leffler~27~59~59~56~57~58~0~0~0~0~0~0~
Andy Lally~28~69~66~66~72~65~0~0~0~0~0~0~
Hank Parker, Jr.~28~67~68~68~70~71~0~0~0~0~0~0~
Ryan McGlynn~28~14~14~18~14~13~0~0~0~0~0~0~
Jan Magnussen~29~70~74~73~74~70~0~0~0~0~0~0~
Brent Sherman~29~64~62~61~65~62~0~0~0~0~0~0~
Jason Hedlesky~29~60~57~56~64~60~0~0~0~0~0~0~
David Keith~29~54~56~57~51~50~0~0~0~0~0~0~
L.W. Miller~29~16~20~15~17~14~0~0~0~0~0~0~
Gus Wasson~29~10~12~11~8~12~0~0~0~0~0~0~
Dario Franchitti~30~70~71~66~70~73~0~0~0~0~0~0~
Stanton Barrett~30~68~70~71~67~68~0~0~0~0~0~0~
Coy Gibbs~30~67~64~63~67~67~0~0~0~0~0~0~
Jennifer Jo Cobb~30~57~60~57~56~56~0~0~0~0~0~0~
Joey McCarthy~30~56~57~58~52~60~0~0~0~0~0~0~
Joey Clanton~30~35~37~33~36~39~0~0~0~0~0~0~
Ashton Lewis, Jr.~31~71~73~75~68~74~0~0~0~0~0~0~
Patrick Carpentier~31~68~71~65~71~70~0~0~0~0~0~0~
Chris Cook~31~65~61~68~61~61~0~0~0~0~0~0~
Klaus Graf~31~63~67~59~65~61~0~0~0~0~0~0~
Mario Gosselin~31~63~59~62~63~66~0~0~0~0~0~0~
Tony Ave~31~63~59~59~61~60~0~0~0~0~0~0~
Jason Schuler~31~24~22~24~23~20~0~0~0~0~0~0~
Tracy Hines~31~16~12~19~14~20~0~0~0~0~0~0~
Klaus Graf~31~12~8~13~16~13~0~0~0~0~0~0~
Chris Bingham~31~8~9~6~4~10~0~0~0~0~0~0~
Kelly Sutton~31~6~3~10~8~4~0~0~0~0~0~0~
Glenn Allen, Jr.~32~70~71~74~72~67~0~0~0~0~0~0~
Andy Houston~32~68~70~71~67~70~0~0~0~0~0~0~
Jacques Villeneuve~32~66~66~67~66~65~0~0~0~0~0~0~
Derek White~32~65~68~61~69~67~0~0~0~0~0~0~
Michael Dokken~32~14~11~10~11~10~0~0~0~0~0~0~
Ron Barfield, Jr.~32~5~4~6~8~3~0~0~0~0~0~0~
Kerry Earnhardt~33~76~76~72~72~76~0~0~0~0~0~0~
David Reutimann~33~72~68~76~68~75~0~0~0~0~0~0~
Max Papis~33~60~63~57~59~58~0~0~0~0~0~0~
Marc Goossens~33~59~56~59~61~61~0~0~0~0~0~0~
Jorge Goeters~33~58~59~62~54~55~0~0~0~0~0~0~
Carlos Contreras~33~15~18~15~11~18~0~0~0~0~0~0~
Jamie Mosley~33~10~10~13~9~10~0~0~0~0~0~0~
Chad Chaffin~34~70~68~71~68~74~0~0~0~0~0~0~
Hermie Sadler~34~66~67~69~70~66~0~0~0~0~0~0~
P.J. Jones~34~57~55~53~54~56~0~0~0~0~0~0~
Wayne Anderson~34~57~57~57~59~55~0~0~0~0~0~0~
Lance Norick~34~38~36~42~41~40~0~0~0~0~0~0~
Christian Elder~34~14~14~12~12~13~0~0~0~0~0~0~
Tina Gordon~34~13~9~13~11~12~0~0~0~0~0~0~
Terry Cook~35~72~69~76~71~69~0~0~0~0~0~0~
Tim Steele~35~72~68~74~71~72~0~0~0~0~0~0~
David Starr~35~62~65~60~61~60~0~0~0~0~0~0~
Mike Olsen~35~62~63~65~59~58~0~0~0~0~0~0~
Robert Huffman~35~31~34~33~31~29~0~0~0~0~0~0~
Dion Ciccarelli~35~6~7~3~3~8~0~0~0~0~0~0~
Johnny Chapman~35~6~2~6~4~8~0~0~0~0~0~0~
Stacy Compton~35~-7~-10~-10~-9~-11~0~0~0~0~0~0~
Kevin O'Connell~36~61~64~63~57~63~0~0~0~0~0~0~
Lance Hooper~36~53~53~56~54~53~0~0~0~0~0~0~
Brian Weber~36~18~17~18~21~15~0~0~0~0~0~0~
Johnny Miller~37~62~61~65~61~62~0~0~0~0~0~0~
Ricky Sanders~37~22~20~25~24~19~0~0~0~0~0~0~
Jimmy Vasser~37~5~1~2~6~8~0~0~0~0~0~0~
Kevin Cywwinski~38~63~62~63~60~64~0~0~0~0~0~0~
Bobby Hillin, Jr.~38~60~61~61~60~56~0~0~0~0~0~0~
Shawna Robinson~38~59~62~63~55~58~0~0~0~0~0~0~
Randy Briggs~38~18~20~21~21~18~0~0~0~0~0~0~
Anthony Lazzaro~39~59~59~58~55~58~0~0~0~0~0~0~
Bryan Reffner~39~10~14~8~6~13~0~0~0~0~0~0~
Boris Said~40~75~75~75~79~82~0~0~0~0~0~0~
Wally Dallenbach, Jr.~40~64~66~64~68~64~0~0~0~0~0~0~
Steve Grissom~40~60~56~62~62~63~0~0~0~0~0~0~
Dan Pardus~40~57~55~61~53~55~0~0~0~0~0~0~
Mike Garvey~40~56~54~58~57~52~0~0~0~0~0~0~
Andy Hillenburg~40~45~42~41~47~43~0~0~0~0~0~0~
Randy MacDonald~40~28~27~28~26~24~0~0~0~0~0~0~
Donnie Neuenberger~40~23~20~27~23~25~0~0~0~0~0~0~
Shigeaki Hattori~40~16~16~17~18~14~0~0~0~0~0~0~
Phil Bonifield~40~11~13~10~11~11~0~0~0~0~0~0~
Jay Sauter~41~59~59~60~61~55~0~0~0~0~0~0~
Kevin Lepage~41~59~58~56~59~57~0~0~0~0~0~0~
Frank Kimmel~41~57~60~60~59~60~0~0~0~0~0~0~
Joe Bessey~41~55~57~55~53~55~0~0~0~0~0~0~
Gary Bradberry~41~54~50~56~55~57~0~0~0~0~0~0~
Jerry Robertson~41~48~46~45~49~52~0~0~0~0~0~0~
Jim Inglebright~41~48~52~52~45~50~0~0~0~0~0~0~
Jimmy Kitchens~41~48~50~52~47~48~0~0~0~0~0~0~
Randy LaJoie~41~46~42~48~45~50~0~0~0~0~0~0~
Jerry Hill~41~20~20~19~20~24~0~0~0~0~0~0~
Tammy Jo Kirk~41~14~17~18~11~12~0~0~0~0~0~0~
Rich Bickle~42~62~58~58~59~63~0~0~0~0~0~0~
Bill Lester~42~52~53~51~54~50~0~0~0~0~0~0~
Bobby Dotter~42~28~24~28~30~27~0~0~0~0~0~0~
Larry Gunselman~42~28~25~25~28~28~0~0~0~0~0~0~
Ron Fellows~43~62~58~64~61~60~0~0~0~0~0~0~
Brian Simo~43~57~53~55~53~58~0~0~0~0~0~0~
Dennis Setzer~43~43~47~39~44~47~0~0~0~0~0~0~
Elton Sawyer~43~32~32~35~31~28~0~0~0~0~0~0~
Rick Ware~43~4~6~4~6~6~0~0~0~0~0~0~
David Green~44~68~65~67~65~70~0~0~0~0~0~0~
Mark Green~44~60~57~64~63~62~0~0~0~0~0~0~
Jeff Purvis~44~52~53~53~54~51~0~0~0~0~0~0~
Tomy Drissi~44~52~52~53~48~50~0~0~0~0~0~0~
Rick Crawford~44~43~46~42~39~47~0~0~0~0~0~0~
Bobby Gerhart~44~20~17~23~17~19~0~0~0~0~0~0~
Ron Hornaday, Jr.~45~53~54~53~49~49~0~0~0~0~0~0~
Mike Harmon~45~48~44~51~50~50~0~0~0~0~0~0~
Mike Stefanik~45~30~34~34~29~30~0~0~0~0~0~0~
Dana White~45~12~15~15~15~16~0~0~0~0~0~0~
Mike McLaughlin~46~48~51~49~49~44~0~0~0~0~0~0~
Andy Pilgrim~46~34~37~33~38~37~0~0~0~0~0~0~
Roland Isaacs~46~16~15~17~16~15~0~0~0~0~0~0~
Dick Trickle~46~-4~0~0~-1~-4~0~0~0~0~0~0~
Jeff Fuller~47~-7~-5~-11~-3~-3~0~0~0~0~0~0~
Dorsey Schroeder~51~56~52~56~52~53~0~0~0~0~0~0~
Greg Sacks~51~56~52~53~54~56~0~0~0~0~0~0~
Norm Benning~52~53~56~56~53~55~0~0~0~0~0~0~
Joe Varde~54~9~6~12~7~11~0~0~0~0~0~0~
Jimmy Hensley~58~20~20~18~21~24~0~0~0~0~0~0~
Joe Ruttman~59~54~55~54~55~51~0~0~0~0~0~0~
Johnny Benson~41~67~70~72~74~70~100~0~1~16~54~228~
Jerry Nadeau~34~67~65~66~68~62~100~0~1~8~18~167~
Bobby Hamilton, Jr~25~65~65~65~65~65~100~0~0~0~0~12~
Billy Biggly, Jr~40~55~55~55~55~55~100~0~0~0~0~12~
