Brandon Whitt~19~47~47~47~47~47~70~0~0~0~0~0~
Brendan Gaughan~26~80~77~77~77~90~70~0~0~0~0~0~
Brennan Poole~11~7~7~7~7~7~70~0~0~0~0~0~
Brent Sherman~28~63~63~63~63~63~70~0~0~0~0~0~
Brett Moffitt~9~-4~-4~-4~-4~-4~70~0~0~0~0~0~
Brexton Busch~-13~-129~-127~-127~-127~-127~70~0~0~0~0~0~
Brian Keselowski~20~53~45~45~49~45~70~0~0~0~0~0~
Brian Scott~14~18~13~13~13~13~70~0~0~0~0~0~
Brian Simo~42~61~61~61~61~61~70~0~0~0~0~1~
Bubba Wallace~8~3~-2~-2~-2~-2~70~0~0~0~0~0~
Carl Edwards~22~80~80~80~80~80~70~0~0~0~0~0~
Casey Mears~24~73~72~68~68~76~70~0~0~0~0~0~
Cash Bowyer~-11~-113~-113~-113~-113~-118~70~0~0~0~0~0~
Chad Blount~22~54~54~54~54~54~70~0~0~0~0~0~
Chad Chaffin~33~70~70~70~70~70~70~0~0~0~0~0~
Chad McCumbee~17~31~31~31~31~31~70~0~0~0~0~0~
Chandler Smith~0~-45~-45~-45~-45~-45~70~0~0~0~0~0~
Chase Briscoe~7~-3~-3~-3~-3~0~70~0~0~0~0~0~
Chase Elliott~7~1~1~1~1~6~70~0~0~0~0~0~
Chase Purdy~2~-43~-43~-43~-43~-43~70~0~0~0~0~0~
Chris Buescher~9~1~1~1~1~1~70~0~0~0~0~0~
Chris Cook~30~65~65~65~65~65~70~0~0~0~0~0~
Christian Eckes~1~-46~-46~-44~-46~-46~70~0~0~0~0~0~
Christian Fittipaldi~31~68~68~68~68~83~70~0~0~0~0~0~
Christopher Bell~8~0~0~0~0~-3~70~0~0~0~0~0~
Clay Rogers~21~47~47~47~47~47~70~0~0~0~0~0~
Clint Bowyer~23~77~77~77~77~77~70~0~0~0~0~0~
Codie Rohrbaugh~8~-24~-30~-30~-30~-30~70~0~0~0~0~0~
Cody Ware~6~-32~-32~-32~-32~-32~70~0~0~0~0~0~
Cole Custer~4~-25~-22~-25~-25~-25~70~0~0~0~0~0~
Cole Whitt~11~-1~-1~-1~-1~-1~70~0~0~0~0~0~
Corey LaJoie~10~-2~-2~-2~-2~-2~70~0~0~0~0~0~
Coy Gibbs~29~67~67~67~67~67~70~0~0~0~0~0~
D.J. Kennington~24~66~66~66~66~71~70~0~0~0~0~0~
Dan Pardus~39~60~60~60~60~70~70~0~0~0~0~1~
Danica Patrick~20~59~49~49~49~49~70~0~0~0~0~0~
Daniel Hemric~11~10~10~10~10~10~70~0~0~0~0~0~
Daniel Suarez~10~0~0~0~0~10~70~0~0~0~0~0~
Dario Franchitti~29~70~70~70~70~90~70~0~0~0~0~0~
David Gilliland~26~75~70~70~70~70~70~0~0~0~0~0~
David Green~43~72~72~72~72~72~70~0~0~0~0~75~
David Mayhew~20~36~36~36~36~36~70~0~0~0~0~0~
David Ragan~16~49~39~39~39~34~70~0~0~0~0~0~
David Reutimann~32~72~75~72~72~74~70~0~0~0~0~0~
David Starr~34~62~62~62~62~62~70~0~0~0~0~0~
David Stremme~25~59~59~59~59~59~70~0~0~0~0~0~
Denny Hamlin~21~76~76~76~76~76~70~0~0~0~0~0~
Derek Kraus~0~-60~-60~-60~-60~-60~70~0~0~0~0~0~
Derek White~31~65~65~65~65~65~70~0~0~0~0~0~
Dexter Bean~14~14~11~11~11~11~70~0~0~0~0~0~
Dick Trickle~45~0~-3~-3~-3~-3~70~0~0~15~36~299~
Dorsey Schroeder~49~60~60~60~60~60~70~0~0~0~0~8~
Dylan Lupton~8~-23~-23~-23~-23~-23~70~0~0~0~0~0~
Eddie MacDonald~21~48~48~48~48~48~70~0~0~0~1~3~
Eric McClure~23~59~59~59~59~59~70~0~0~0~0~0~
Erik Darnell~19~49~49~54~54~49~70~0~0~0~0~0~
Erik Jones~6~-17~-17~-17~-17~-17~70~0~0~0~0~0~
Ernie Cope~33~63~63~63~68~63~70~0~0~0~0~1~
Garrett Smithley~10~-10~-10~-10~-10~-10~70~0~0~0~0~0~
Gary Bradberry~40~57~57~57~57~57~70~0~0~0~0~46~
Gary Klutt~9~-22~-22~-22~-22~-22~70~0~0~0~0~0~
Glenn Allen Jr~31~70~70~70~70~70~70~0~0~0~0~0~
Grant Enfinger~17~42~42~42~42~42~70~0~0~0~0~0~
Gray Gaulding~4~-41~-41~-41~-41~-41~70~0~0~0~0~0~
Greg Biffle~32~79~79~79~79~79~70~0~0~0~0~0~
Gus Dean~8~-16~-16~-16~-16~-16~70~0~0~0~0~0~
Hank Parker, Jr.~27~66~66~66~66~66~70~0~0~0~0~0~
Harrison Burton~1~-40~-40~-40~-40~-40~70~0~0~0~0~0~
Harrison Rhodes~8~-21~-21~-21~-21~-21~70~0~0~0~0~0~
Hermie Sadler~33~66~62~71~66~66~70~0~0~0~0~1~
Hudson Logano~-16~-156~-156~-156~-156~-156~70~0~0~0~0~0~
J.J. Yeley~25~65~65~65~65~65~70~0~0~0~0~0~
Jacques Villeneuve~31~66~66~66~66~70~70~0~0~0~0~0~
Jamie McMurray~26~90~82~82~82~82~70~0~0~0~0~0~
Jan Magnussen~28~69~69~69~69~89~70~0~0~0~0~0~
Jason Hedlesky~28~59~59~59~59~59~70~0~0~0~0~0~
Jason Jarrett~26~65~65~65~65~65~70~0~0~0~0~0~
Jason Keller~32~74~74~74~74~74~70~0~0~0~0~0~
Jason Small~23~62~62~64~64~62~70~0~0~0~0~0~
Jason White~23~62~62~64~64~62~70~0~0~0~0~0~
Jay Sauter~40~62~62~62~62~62~70~0~0~0~0~0~
Jeb Burton~9~-5~-5~-5~-5~-5~70~0~0~0~0~0~
Jeff Fuller~39~-4~-4~-4~-4~-4~70~0~0~0~0~8~
Jeffrey Earnhardt~12~12~6~6~6~6~70~0~0~0~0~0~
Jennifer Jo Cobb~29~57~57~57~57~57~70~0~0~0~0~0~
Jeremy Clements~18~39~39~39~39~54~70~0~0~0~0~0~
Jerry Robertson~40~51~51~51~51~51~70~0~0~0~0~0~
Jesse Little~5~-24~-24~-24~-21~-24~70~0~0~0~0~0~
Jim Inglebright~40~51~51~51~51~51~70~0~0~0~0~0~
Jimmy Kitchens~40~51~51~51~51~51~70~0~0~0~0~0~
Jimmy Spencer Jr~16~36~36~36~36~36~70~0~0~0~0~0~
Joe Bessey~40~58~58~58~58~58~70~0~0~0~0~1~
Joe Graf Jr~4~-47~-47~-47~-47~-47~70~0~0~0~0~0~
Joe Varde~52~13~13~13~13~13~70~0~0~0~0~0~
Joey Gase~9~-17~-17~-17~-17~-17~70~0~0~0~0~0~
Joey Logano~12~29~29~29~29~27~70~0~0~0~0~0~
Joey McCarthy~29~56~56~56~56~56~70~0~0~0~0~0~
John Hunter Nemechek~5~-19~-19~-18~-18~-21~70~0~0~0~0~0~
Johnny Miller~36~63~63~63~63~63~70~0~0~0~0~2~
Johnny Sauter~24~73~73~73~73~73~70~0~0~0~0~0~
Jon Wood~20~47~47~47~47~43~70~0~0~0~0~0~
Jordan Anderson~11~4~4~4~4~4~70~0~0~0~0~0~
Jorge Goeters~32~58~58~58~58~58~70~0~0~0~0~0~
Josh Bilicki~7~-29~-30~-29~-30~-30~70~0~0~0~0~0~
Josh Williams~9~-15~-15~-15~-15~-15~70~0~0~0~0~0~
Josh Wise~19~39~39~39~39~39~70~0~0~0~0~0~
Juan Pablo Montoya~26~81~81~81~81~96~70~0~0~0~0~0~
Justin Allgaier~16~38~38~38~38~38~70~0~0~0~0~0~
Justin Haley~3~-28~-38~-38~-38~-38~70~0~0~0~0~0~
Justin Labonte~21~59~59~59~59~59~70~0~0~0~0~0~
Justin Marks~21~49~49~49~49~59~70~0~0~0~0~0~
Kasey Kahne~22~74~77~74~80~74~70~0~0~0~0~0~
Kelly Bires~17~27~27~27~27~27~70~0~0~0~0~0~
Kerry Earnhardt~32~76~66~66~66~66~70~0~0~0~0~1~
Kevin Conway~23~61~61~61~61~61~70~0~0~0~0~0~
Kevin Cywwinski~37~65~65~65~65~65~70~0~0~0~0~0~
Kevin Donahue~8~-31~-31~-31~-31~-31~70~0~0~0~0~0~
Kevin Grubb~24~67~67~67~67~67~70~0~0~0~0~0~
Kevin O'Connell~35~62~62~62~62~62~70~0~0~0~0~0~
Kevin Swindell~13~6~6~6~6~6~70~0~0~0~0~0~
Klaus Graf~30~63~63~63~63~63~70~0~0~0~0~0~
Kody Vanderwal~1~-72~-72~-72~-72~-72~70~0~0~0~0~0~
Korbin Forrester~10~-10~-10~-10~-10~-10~70~0~0~0~0~0~
Kyle Busch~17~59~62~62~62~62~70~0~0~0~0~0~
Kyle Fowler~10~-16~-16~-16~-16~-16~70~0~0~0~0~0~
Kyle Larson~9~7~9~9~9~7~70~0~0~0~0~0~
Kyle Weatherman~4~-45~-45~-45~-43~-45~70~0~0~0~0~0~
Lance Hooper~35~54~54~54~54~54~70~0~0~0~0~7~
Landon Cassill~12~12~12~12~12~12~70~0~0~0~0~0~
Larry Foyt~25~61~61~61~61~61~70~0~0~0~0~0~
Leo Gordon~-8~-95~-95~-95~-95~-95~70~0~0~0~0~0~
Marc Goossens~32~59~59~59~59~59~70~0~0~0~0~0~
Marcos Ambrose~25~71~71~71~71~86~70~0~0~0~0~0~
Mario Gosselin~30~63~63~63~63~63~70~0~0~0~0~0~
Mark Petty~33~58~58~58~58~58~70~0~0~0~0~0~
Martin Truex, Jr.~22~74~76~74~74~76~70~0~0~0~0~0~
Matt Crafton~26~76~76~76~76~76~70~0~0~0~0~0~
Matt DiBenedetto~10~7~7~7~12~7~70~0~0~0~0~0~
Matt Martin~11~15~15~15~15~15~70~0~0~0~0~0~
Matt Tifft~6~-23~-23~-23~-23~-23~70~0~0~0~0~0~
Mattias Ekstrom~23~51~51~51~51~51~70~0~0~0~0~0~
Max Papis~32~60~60~60~60~75~70~0~0~0~0~0~
Michael Annett~16~33~33~33~33~28~70~0~0~0~0~0~
Michael McDowell~17~42~37~37~37~52~70~0~0~0~0~0~
Mike Garvey~39~59~59~59~59~59~70~0~0~0~0~0~
Mike Olsen~34~62~62~62~62~62~70~0~0~0~0~0~
Myatt Snider~7~-15~-15~-15~-15~-15~70~0~0~0~0~0~
Natalie Decker~5~-42~-42~-42~-42~-42~70~0~0~0~0~0~
Nelson Piquet, Jr.~16~25~25~25~25~45~70~0~0~0~0~0~
Noah Gragson~4~-35~-35~-35~-35~-35~70~0~0~0~0~0~
Owen Kelly~25~55~55~55~55~55~70~0~0~0~0~0~
Owen Larson~-13~-127~-127~-127~-127~-127~70~0~0~0~0~0~
Parker Kligerman~11~-6~-6~-6~-6~-6~70~0~0~0~0~0~
Patrick Carpentier~30~68~68~68~68~88~70~0~0~0~0~0~
Patrick Long~20~42~42~42~42~42~70~0~0~0~0~0~
Paul Menard~21~64~64~64~64~64~70~0~0~0~0~0~
Paulie Harraka~12~-2~-2~-2~-2~-2~70~0~0~0~0~0~
Quin Houff~5~-50~-50~-50~-50~-50~70~0~0~0~0~0~
Raphael Lessard~1~-44~-44~-44~-44~-44~70~0~0~0~0~0~
Ray Black, Jr.~11~-5~-5~-5~-5~-5~70~0~0~0~0~0~
Reed Sorenson~16~51~53~51~51~51~70~0~0~0~0~0~
Regan Smith~18~41~43~41~41~41~70~0~0~0~0~0~
Reily Herbst~3~-47~-45~-47~-47~-47~70~0~0~0~0~0~
Rich Bickle~41~66~67~67~66~66~70~0~0~1~3~83~
Richard Herman~-4~-66~-71~-77~-71~-74~70~0~0~0~0~0~
Ricky Hendrick~22~74~74~74~74~74~70~0~0~0~0~0~
Ricky Stenhouse, Jr.~14~37~29~29~29~29~70~0~0~0~0~0~
Robert Richardson, Jr.~20~47~47~47~47~47~70~0~0~0~0~0~
Ron Hornaday Jr~44~57~57~57~57~57~70~0~0~0~0~0~
Ronnie Hornaday~23~49~49~49~49~49~70~0~0~0~0~0~
Ronnie Newman~41~46~46~46~46~46~70~0~0~0~0~0~
Ross Chastain~9~11~11~11~11~11~70~0~0~0~0~0~
Ross Kenseth~9~1~1~1~1~1~70~0~0~0~0~0~
Ryan Blaney~8~15~15~15~11~11~70~0~0~0~0~0~
Ryan Ellis~12~-3~-3~-3~-3~-3~70~0~0~0~0~0~
Ryan Preece~12~15~15~15~15~15~70~0~0~0~0~0~
Ryan Reed~8~-4~-16~-16~-16~-16~70~0~0~0~0~0~
Ryan Sieg~15~31~31~31~31~31~70~0~0~0~0~0~
Ryan Truex~10~-7~-7~-7~-7~-7~70~0~0~0~0~0~
Sam Hornish, Jr.~22~64~64~64~64~76~70~0~0~0~0~0~
Sam Mayer~-1~-52~-52~-52~-52~-52~70~0~0~0~0~0~
Scott Pruett~42~60~60~60~60~80~70~0~0~0~1~28~
Scott Riggs~31~77~75~75~75~75~70~0~0~0~0~0~
Scott Speed~19~50~50~50~50~60~70~0~0~0~0~0~
Scott Wimmer~26~0~0~0~0~0~70~0~0~0~0~1~
Shane Hmiel~22~76~66~66~66~66~70~0~0~0~0~0~
Shawna Robinson~38~61~61~61~61~61~70~0~0~0~0~0~
Sheldon Creed~4~-32~-32~-32~-32~-32~70~0~0~0~0~0~
Spencer Boyd~7~-23~-23~-23~-23~-23~70~0~0~0~0~0~
Spencer Davis~4~-37~-37~-37~-37~-37~70~0~0~0~0~0~
Spencer Gallagher~12~11~6~6~6~6~70~0~0~0~0~0~
Stanton Barrett~29~68~68~68~68~68~70~0~0~0~0~2~
Steadman Marlin~21~60~60~60~60~60~70~0~0~0~0~0~
Stephen Leicht~15~33~33~33~33~33~70~0~0~0~0~0~
Steve Wallace~14~18~18~18~18~18~70~0~0~0~0~0~
Stewart Freisen~19~46~46~46~48~46~70~0~0~0~0~0~
Stuart Kirby~21~62~62~62~62~62~70~0~0~0~0~0~
T.J. Bell~21~40~40~40~40~40~70~0~0~0~0~0~
Tanner Berryhill~8~-28~-28~-28~-28~-28~70~0~0~0~0~0~
Tanner Gray~3~-41~-41~-41~-41~-41~70~0~0~0~0~0~
Tanner Kahne~-14~-136~-136~-136~-136~-136~70~0~0~0~0~0~
Tate Folgerman~2~-58~-58~-58~-58~-58~70~0~0~0~0~0~
Terry Cook~34~72~72~72~72~72~70~0~0~0~0~0~
Tim Sauter~37~63~63~63~63~63~70~0~0~0~0~0~
Tim Steele~34~72~72~72~72~72~70~0~0~0~0~5~
Timmy Hill~9~-1~-1~-1~-1~-1~70~0~0~0~0~0~
Timothy Peters~21~59~59~59~59~59~70~0~0~0~0~0~
Todd Gilliland~2~-38~-38~-38~-38~-38~70~0~0~0~0~0~
Todd Kluever~23~67~67~67~67~67~70~0~0~0~0~0~
Tommy Joe Martins~15~21~21~21~21~21~70~0~0~0~0~0~
Tommy Regan~24~59~55~55~55~55~70~0~0~0~0~0~
Tomy Drissi~43~56~56~56~56~56~70~0~0~0~0~0~
Tony Ave~30~63~63~63~63~63~70~0~0~0~0~0~
Travis Kvapil~26~73~73~73~73~73~70~0~0~0~0~0~
Trevor Bayne~11~17~3~3~3~3~70~0~0~0~0~0~
Ty Dillon~10~4~-6~-6~-6~-6~70~0~0~0~0~0~
Ty Gibbs~-1~-53~-53~-53~-53~-53~70~0~0~0~0~0~
Ty Majeski~8~-13~-13~-13~-13~-13~70~0~0~0~0~0~
Tyler Ankrum~1~-47~-44~-47~-47~-47~70~0~0~0~0~0~
Tyler Reddick~6~-10~-10~-10~-10~-10~70~0~0~0~0~0~
Victor Gonzalez, Jr.~26~60~60~60~60~60~70~0~0~0~0~0~
Vinnie Miller~5~-39~-39~-39~-39~-36~70~0~0~0~0~0~
Wally Dallenbach, Jr.~39~67~67~67~67~67~70~0~0~6~23~225~
Wayne Anderson~33~57~57~57~57~57~70~0~0~0~0~0~
Will Kimmel~14~18~18~18~18~18~70~0~0~0~0~0~
William Byron~4~-27~-27~-27~-27~-27~70~0~0~0~0~0~
Zane Smith~3~-34~-34~-34~-34~-34~70~0~0~0~0~0~
